Exchange,Pair,Category,Token CEX,Token Name,Ticker,Market Cap Today,FDV Today,Depth +2%,Depth -2%,Bid Ask Spread Percentage,24H Volume (USD)
MEXC,USDT,"Solana Ecosystem, Meme, Dog-Themed, Solana Meme, GMCI Meme Index, GMCI Index",dogwifcoin,dogwifhat,WIF,851049023.0,851049023.0,1528257.9166388072,1525957.4610925145,0.12,69528582.0
Binance,USDC,"Gaming (GameFi), NFT, BNB Chain Ecosystem, Metaverse, Meme, Play To Earn, Ethereum Ecosystem, Telegram Apps, Dog-Themed, DWF Labs Portfolio, RPG, On-chain Gaming, TokenFi Launchpad, GMCI Meme Index, GMCI Index",floki,FLOKI,FLOKI,828492031.0,857360878.0,48612.46523784295,61965.94436600027,0.03,930494.0
Binance,USDT,"Gaming (GameFi), NFT, BNB Chain Ecosystem, Metaverse, Meme, Play To Earn, Ethereum Ecosystem, Telegram Apps, Dog-Themed, DWF Labs Portfolio, RPG, On-chain Gaming, TokenFi Launchpad, GMCI Meme Index, GMCI Index",floki,FLOKI,FLOKI,828492031.0,857360878.0,276279.2143853554,335098.4889007856,0.01,18437683.0
Bitget,USDT,"Gaming (GameFi), NFT, BNB Chain Ecosystem, Metaverse, Meme, Play To Earn, Ethereum Ecosystem, Telegram Apps, Dog-Themed, DWF Labs Portfolio, RPG, On-chain Gaming, TokenFi Launchpad, GMCI Meme Index, GMCI Index",floki,FLOKI,FLOKI,828492031.0,857360878.0,325890.15566925646,337136.09410669754,0.12,3396998.0
Bitget,USDC,"Gaming (GameFi), NFT, BNB Chain Ecosystem, Metaverse, Meme, Play To Earn, Ethereum Ecosystem, Telegram Apps, Dog-Themed, DWF Labs Portfolio, RPG, On-chain Gaming, TokenFi Launchpad, GMCI Meme Index, GMCI Index",floki,FLOKI,FLOKI,828492031.0,857360878.0,65388.67132667822,66468.67640128158,0.14,207879.0
Bybit,USDT,"Gaming (GameFi), NFT, BNB Chain Ecosystem, Metaverse, Meme, Play To Earn, Ethereum Ecosystem, Telegram Apps, Dog-Themed, DWF Labs Portfolio, RPG, On-chain Gaming, TokenFi Launchpad, GMCI Meme Index, GMCI Index",floki,FLOKI,FLOKI,828492031.0,857360878.0,96103.52591819158,122747.7118932923,0.02,2297255.0
Bybit,USDC,"Gaming (GameFi), NFT, BNB Chain Ecosystem, Metaverse, Meme, Play To Earn, Ethereum Ecosystem, Telegram Apps, Dog-Themed, DWF Labs Portfolio, RPG, On-chain Gaming, TokenFi Launchpad, GMCI Meme Index, GMCI Index",floki,FLOKI,FLOKI,828492031.0,857360878.0,8072.286322106813,22085.172965361216,0.16,158563.0
Gate.io,USDT,"Gaming (GameFi), NFT, BNB Chain Ecosystem, Metaverse, Meme, Play To Earn, Ethereum Ecosystem, Telegram Apps, Dog-Themed, DWF Labs Portfolio, RPG, On-chain Gaming, TokenFi Launchpad, GMCI Meme Index, GMCI Index",floki,FLOKI,FLOKI,828492031.0,857360878.0,272232.62040084,206630.21319110386,0.07,6753187.0
Gate.io,USDC,"Gaming (GameFi), NFT, BNB Chain Ecosystem, Metaverse, Meme, Play To Earn, Ethereum Ecosystem, Telegram Apps, Dog-Themed, DWF Labs Portfolio, RPG, On-chain Gaming, TokenFi Launchpad, GMCI Meme Index, GMCI Index",floki,FLOKI,FLOKI,828492031.0,857360878.0,4185.999734662625,10804.738007933698,0.23,880913.0
KuCoin,USDT,"Gaming (GameFi), NFT, BNB Chain Ecosystem, Metaverse, Meme, Play To Earn, Ethereum Ecosystem, Telegram Apps, Dog-Themed, DWF Labs Portfolio, RPG, On-chain Gaming, TokenFi Launchpad, GMCI Meme Index, GMCI Index",floki,FLOKI,FLOKI,828492031.0,857360878.0,77803.78833066774,126131.07363147676,0.12,1036634.0
KuCoin,USDC,"Gaming (GameFi), NFT, BNB Chain Ecosystem, Metaverse, Meme, Play To Earn, Ethereum Ecosystem, Telegram Apps, Dog-Themed, DWF Labs Portfolio, RPG, On-chain Gaming, TokenFi Launchpad, GMCI Meme Index, GMCI Index",floki,FLOKI,FLOKI,828492031.0,857360878.0,1377.0071379388414,24135.84208771763,1.16,3880.09
MEXC,USDT,"Gaming (GameFi), NFT, BNB Chain Ecosystem, Metaverse, Meme, Play To Earn, Ethereum Ecosystem, Telegram Apps, Dog-Themed, DWF Labs Portfolio, RPG, On-chain Gaming, TokenFi Launchpad, GMCI Meme Index, GMCI Index",floki,FLOKI,FLOKI,828492031.0,857360878.0,128716.00470447255,113957.02489075418,0.01,3067926.0
Binance,USDT,"Artificial Intelligence (AI), Decentralized Finance (DeFi), BNB Chain Ecosystem, Ethereum Ecosystem",dexe,DeXe,DEXE,811688211.0,1371741993.0,48104.01997478465,37477.78083303922,0.01,1681740.0
Gate.io,USDT,"Artificial Intelligence (AI), Decentralized Finance (DeFi), BNB Chain Ecosystem, Ethereum Ecosystem",dexe,DeXe,DEXE,811688211.0,1371741993.0,26880.75232497972,15210.979679014154,0.07,703165.0
KuCoin,USDT,"Artificial Intelligence (AI), Decentralized Finance (DeFi), BNB Chain Ecosystem, Ethereum Ecosystem",dexe,DeXe,DEXE,811688211.0,1371741993.0,372.75207184981286,1453.8467402550484,0.59,26936.0
MEXC,USDT,"Artificial Intelligence (AI), Decentralized Finance (DeFi), BNB Chain Ecosystem, Ethereum Ecosystem",dexe,DeXe,DEXE,811688211.0,1371741993.0,10186.10168742647,4150.374280046194,0.02,511936.0
Bitget,USDT,"Stablecoins, Tokenized Assets, Tokenized Gold, Ethereum Ecosystem, Real World Assets (RWA), Tokenized Commodities",tether-gold,Tether Gold,XAUT,811144268.0,811144268.0,187989.58646651593,231968.19121643598,0.01,256986.0
Bybit,USDT,"Stablecoins, Tokenized Assets, Tokenized Gold, Ethereum Ecosystem, Real World Assets (RWA), Tokenized Commodities",tether-gold,Tether Gold,XAUT,811144268.0,811144268.0,122129.48830234536,114846.32687211456,0.01,1163942.0
Gate.io,USDT,"Stablecoins, Tokenized Assets, Tokenized Gold, Ethereum Ecosystem, Real World Assets (RWA), Tokenized Commodities",tether-gold,Tether Gold,XAUT,811144268.0,811144268.0,220552.67085310875,251992.9525163441,0.01,312212.0
MEXC,USDT,"Stablecoins, Tokenized Assets, Tokenized Gold, Ethereum Ecosystem, Real World Assets (RWA), Tokenized Commodities",tether-gold,Tether Gold,XAUT,811144268.0,811144268.0,34535.67448300805,44927.24395206693,0.21,35789.0
Binance,USDT,"Smart Contract Platform, Privacy, Layer 1 (L1), Zero Knowledge (ZK), Proof of Work (PoW), Pantera Capital Portfolio, Made in USA, Coinbase 50 Index",zcash,Zcash,ZEC,806564359.0,807014771.0,74225.77670155518,64485.423706518886,0.08,3414473.0
KuCoin,USDT,"Smart Contract Platform, Privacy, Layer 1 (L1), Zero Knowledge (ZK), Proof of Work (PoW), Pantera Capital Portfolio, Made in USA, Coinbase 50 Index",zcash,Zcash,ZEC,806564359.0,807014771.0,54672.78984795177,96981.58997222077,0.12,2172306.0
MEXC,USDT,"Smart Contract Platform, Privacy, Layer 1 (L1), Zero Knowledge (ZK), Proof of Work (PoW), Pantera Capital Portfolio, Made in USA, Coinbase 50 Index",zcash,Zcash,ZEC,806564359.0,807014771.0,15002.694663072853,15017.924878983991,0.28,1520145.0
Binance,USDT,"Stablecoins, Tokenized Assets, Tokenized Gold, Ethereum Ecosystem, Real World Assets (RWA), Tokenized Commodities",pax-gold,PAX Gold,PAXG,790081647.0,790081647.0,764818.987550509,1609765.9629759272,0.01,3818363.0
